selection,run,generation,best_fitness,mean_fitness,dna_file
TRUNCATION,3,50,187225.6104993191,87160.9666901433,truncation/run_03/best_snakes/generation_050.dna
TRUNCATION,3,51,187225.6104993191,88579.1433449153,
TRUNCATION,3,52,187225.6104993191,86362.4046168817,
TRUNCATION,3,53,187225.6104993191,92605.2015950630,
TRUNCATION,3,54,187225.6104993191,94742.8669868342,
TRUNCATION,3,55,211559.6460140725,94547.6302877258,truncation/run_03/best_snakes/generation_055.dna
TRUNCATION,3,56,211559.6460140725,98304.9779847497,
TRUNCATION,3,57,211559.6460140725,94564.6774979977,
TRUNCATION,3,58,211559.6460140725,96219.4965674810,
TRUNCATION,3,59,211559.6460140725,100549.8462521070,
TRUNCATION,3,60,211559.6460140725,107373.7039281636,truncation/run_03/best_snakes/generation_060.dna
TRUNCATION,3,61,211559.6460140725,96813.6034239485,
TRUNCATION,3,62,211559.6460140725,95613.7161930352,
TRUNCATION,3,63,211559.6460140725,88518.6101940275,
TRUNCATION,3,64,234906.6054914821,107806.9779691601,
TRUNCATION,3,65,234906.6054914821,106339.8013574972,truncation/run_03/best_snakes/generation_065.dna
TRUNCATION,3,66,234906.6054914821,109771.4864149968,
TRUNCATION,3,67,234906.6054914821,109033.1248653955,
TRUNCATION,3,68,234906.6054914821,118502.5678777216,
TRUNCATION,3,69,234906.6054914821,114187.7671003768,
TRUNCATION,3,70,234906.6054914821,125374.7950275215,truncation/run_03/best_snakes/generation_070.dna
TRUNCATION,3,71,234906.6054914821,112392.9074260731,
TRUNCATION,3,72,248636.2934511284,105566.4279226565,
TRUNCATION,3,73,248636.2934511284,116099.1094509479,
TRUNCATION,3,74,248636.2934511284,117913.6828203717,
TRUNCATION,3,75,248636.2934511284,115540.9913160426,truncation/run_03/best_snakes/generation_075.dna
TRUNCATION,3,76,248636.2934511284,121447.6119499732,
TRUNCATION,3,77,248636.2934511284,125094.8236467968,
TRUNCATION,3,78,279355.2443649668,120950.8805028041,
TRUNCATION,3,79,279355.2443649668,126726.3401070750,
TRUNCATION,3,80,279355.2443649668,117995.7683936651,truncation/run_03/best_snakes/generation_080.dna
TRUNCATION,3,81,279355.2443649668,126586.8828769157,
TRUNCATION,3,82,279355.2443649668,106181.6838308270,
TRUNCATION,3,83,279355.2443649668,121838.7602701666,
TRUNCATION,3,84,279355.2443649668,130675.2018730985,
TRUNCATION,3,85,279355.2443649668,118399.8619174593,truncation/run_03/best_snakes/generation_085.dna
TRUNCATION,3,86,279355.2443649668,119608.8062044746,
TRUNCATION,3,87,279355.2443649668,119635.2046971390,
TRUNCATION,3,88,279355.2443649668,138049.0113284851,
TRUNCATION,3,89,279355.2443649668,120906.7379294899,
TRUNCATION,3,90,279355.2443649668,124219.0172310079,truncation/run_03/best_snakes/generation_090.dna
TRUNCATION,3,91,279355.2443649668,134627.3306932951,
TRUNCATION,3,92,279355.2443649668,134441.3362113550,
TRUNCATION,3,93,279355.2443649668,125987.5505253504,
TRUNCATION,3,94,279355.2443649668,126492.9983519631,
TRUNCATION,3,95,279355.2443649668,120519.7707012502,truncation/run_03/best_snakes/generation_095.dna
TRUNCATION,3,96,279355.2443649668,118593.7179719723,
TRUNCATION,3,97,279355.2443649668,122647.9783934325,
TRUNCATION,3,98,279355.2443649668,110896.3788525330,
TRUNCATION,3,99,279355.2443649668,124759.4466987317,
TRUNCATION,3,100,279355.2443649668,118467.7202549572,truncation/run_03/best_snakes/generation_100.dna
TRUNCATION,3,101,279355.2443649668,104603.8987555924,
TRUNCATION,3,102,279355.2443649668,120506.6130930365,
TRUNCATION,3,103,279355.2443649668,102145.2180228125,
TRUNCATION,3,104,279355.2443649668,133183.4317632815,
TRUNCATION,3,105,279355.2443649668,135647.2735827502,truncation/run_03/best_snakes/generation_105.dna
TRUNCATION,3,106,279355.2443649668,128533.9273819172,
TRUNCATION,3,107,279355.2443649668,120917.6928601004,
TRUNCATION,3,108,279355.2443649668,123984.4768148581,
TRUNCATION,3,109,279355.2443649668,129704.4004389291,
TRUNCATION,3,110,279355.2443649668,129340.2000010707,truncation/run_03/best_snakes/generation_110.dna
TRUNCATION,3,111,279355.2443649668,131428.6516546820,
TRUNCATION,3,112,279355.2443649668,125031.0558215490,
TRUNCATION,3,113,279355.2443649668,124768.8381765107,
TRUNCATION,3,114,279355.2443649668,132800.0995967806,
TRUNCATION,3,115,279355.2443649668,141419.6421430787,truncation/run_03/best_snakes/generation_115.dna
TRUNCATION,3,116,279355.2443649668,127890.5498222858,
TRUNCATION,3,117,279355.2443649668,130340.8953943602,
TRUNCATION,3,118,279355.2443649668,134737.5121535957,
TRUNCATION,4,0,7393.6317989464,1531.6032436002,truncation/run_04/best_snakes/generation_000.dna
TRUNCATION,4,1,16556.7969751576,2556.1228755675,
TRUNCATION,4,2,20761.2403252588,3528.2553027622,
TRUNCATION,4,3,22659.0188452401,3402.3033052949,
TRUNCATION,4,4,22659.0188452401,3962.7105439830,
TRUNCATION,4,5,42525.6643039722,5775.5158889645,truncation/run_04/best_snakes/generation_005.dna
TRUNCATION,4,6,42525.6643039722,5980.9191929977,
TRUNCATION,4,7,57091.8305742099,6987.1920007106,
TRUNCATION,4,8,57091.8305742099,8317.8974222628,
TRUNCATION,4,9,57091.8305742099,11839.6061197601,
TRUNCATION,4,10,61877.5431082328,14955.4919144323,truncation/run_04/best_snakes/generation_010.dna
TRUNCATION,4,11,61877.5431082328,17210.9216305598,
TRUNCATION,4,12,66005.6451935395,26115.8759757614,
TRUNCATION,4,13,70182.6881905877,33106.5023064919,
TRUNCATION,4,14,87344.7463197108,35143.0585543998,
TRUNCATION,4,15,124686.1464929531,35429.6720396299,truncation/run_04/best_snakes/generation_015.dna
TRUNCATION,4,16,124686.1464929531,38822.4389147152,
TRUNCATION,4,17,124686.1464929531,43571.6742293779,
TRUNCATION,4,18,124686.1464929531,37961.6477833159,
TRUNCATION,4,19,124686.1464929531,39887.8872090785,
TRUNCATION,4,20,124686.1464929531,40717.9481476926,truncation/run_04/best_snakes/generation_020.dna
TRUNCATION,4,21,124686.1464929531,44010.6854439421,
TRUNCATION,4,22,124866.2881801512,49368.1127881000,
TRUNCATION,4,23,130790.1269573160,46740.7929697918,
TRUNCATION,4,24,130790.1269573160,49522.4934410351,
TRUNCATION,4,25,130790.1269573160,54565.8327941308,truncation/run_04/best_snakes/generation_025.dna
TRUNCATION,4,26,130790.1269573160,54799.9777485457,
TRUNCATION,4,27,130790.1269573160,52351.6824542923,
TRUNCATION,4,28,130790.1269573160,49235.6813715968,
TRUNCATION,4,29,130790.1269573160,64669.9511777361,
TRUNCATION,4,30,148385.0541363162,56210.3421761742,truncation/run_04/best_snakes/generation_030.dna
TRUNCATION,4,31,148385.0541363162,56990.6770637987,
TRUNCATION,4,32,148385.0541363162,62817.4108816356,
TRUNCATION,4,33,148385.0541363162,70809.3819910401,
TRUNCATION,4,34,167130.2647247515,72967.8300636911,
TRUNCATION,4,35,167142.0122474917,68469.2615761253,truncation/run_04/best_snakes/generation_035.dna
TRUNCATION,4,36,167142.0122474917,74299.7776186608,
TRUNCATION,4,37,167142.0122474917,74668.8998064942,
TRUNCATION,4,38,167142.0122474917,70008.3560300289,
TRUNCATION,4,39,167142.0122474917,78556.5056091437,
TRUNCATION,4,40,167142.0122474917,79451.6086811887,truncation/run_04/best_snakes/generation_040.dna
TRUNCATION,4,41,167142.0122474917,67781.1250286845,
TRUNCATION,4,42,167142.0122474917,79798.5253915804,
TRUNCATION,4,43,167239.4939042660,78275.7431160296,
TRUNCATION,4,44,167239.4939042660,82876.8460027212,
TRUNCATION,4,45,173786.7968489697,87558.2746467799,truncation/run_04/best_snakes/generation_045.dna
TRUNCATION,4,46,181940.1793550552,81953.9054493265,
TRUNCATION,4,47,181940.1793550552,67556.9884780302,
TRUNCATION,4,48,181940.1793550552,85617.2188992741,
TRUNCATION,4,49,188284.6876028807,82498.3757543543,
TRUNCATION,4,50,188284.6876028807,77891.1669179321,truncation/run_04/best_snakes/generation_050.dna
TRUNCATION,4,51,188284.6876028807,71869.7461697723,
TRUNCATION,4,52,188284.6876028807,88695.7178543265,
TRUNCATION,4,53,188284.6876028807,90312.0297274251,
TRUNCATION,4,54,188284.6876028807,90774.7040735364,
TRUNCATION,4,55,188284.6876028807,95939.0388926921,truncation/run_04/best_snakes/generation_055.dna
TRUNCATION,4,56,188284.6876028807,82475.0175838781,
TRUNCATION,4,57,188284.6876028807,81119.9815279808,
TRUNCATION,4,58,209211.7933324751,80147.6149937196,
TRUNCATION,4,59,209211.7933324751,85567.9056963598,
TRUNCATION,4,60,209211.7933324751,92491.8141773747,truncation/run_04/best_snakes/generation_060.dna
TRUNCATION,4,61,209211.7933324751,89773.8700743518,
TRUNCATION,4,62,209211.7933324751,88010.2154126631,
TRUNCATION,4,63,209211.7933324751,89117.9299513510,
TRUNCATION,4,64,209211.7933324751,85948.6818423909,
TRUNCATION,4,65,209211.7933324751,84259.4677641626,truncation/run_04/best_snakes/generation_065.dna
TRUNCATION,4,66,209211.7933324751,88650.0831731860,
TRUNCATION,4,67,209211.7933324751,87181.1655577875,
TRUNCATION,4,68,209211.7933324751,90248.8759097340,
TRUNCATION,4,69,209211.7933324751,89539.5773335482,
TRUNCATION,4,70,209211.7933324751,89210.9742110649,truncation/run_04/best_snakes/generation_070.dna
TRUNCATION,4,71,209211.7933324751,89302.3950469621,
TRUNCATION,4,72,209211.7933324751,89128.7210439505,
TRUNCATION,4,73,209211.7933324751,82824.3324490949,
TRUNCATION,4,74,209211.7933324751,84243.0796868575,
TRUNCATION,4,75,209211.7933324751,84707.5935095365,truncation/run_04/best_snakes/generation_075.dna
TRUNCATION,4,76,209211.7933324751,81004.0525323324,
TRUNCATION,4,77,209211.7933324751,87637.8478161092,
TRUNCATION,4,78,209211.7933324751,91811.6714214637,
TRUNCATION,4,79,209211.7933324751,80810.4516984770,
TRUNCATION,4,80,231917.4718075502,78353.1019525754,truncation/run_04/best_snakes/generation_080.dna
TRUNCATION,4,81,231917.4718075502,91376.1267617462,
TRUNCATION,4,82,231917.4718075502,88150.6067457704,
TRUNCATION,4,83,231917.4718075502,69749.4246507347,
TRUNCATION,4,84,231917.4718075502,88513.4922732036,
TRUNCATION,4,85,231917.4718075502,82622.6225770015,truncation/run_04/best_snakes/generation_085.dna
TRUNCATION,4,86,231917.4718075502,85083.1983398055,
TRUNCATION,4,87,231917.4718075502,80480.9139808129,
TRUNCATION,4,88,231917.4718075502,82193.4228196808,
TRUNCATION,4,89,231917.4718075502,81641.7925639221,
TRUNCATION,4,90,231917.4718075502,83356.7058626091,truncation/run_04/best_snakes/generation_090.dna
TRUNCATION,4,91,231917.4718075502,89714.8307581036,
TRUNCATION,4,92,231917.4718075502,86438.1879117147,
TRUNCATION,4,93,231917.4718075502,86448.7489574688,
TRUNCATION,4,94,231917.4718075502,88266.0056715411,
TRUNCATION,4,95,231917.4718075502,88957.0689079846,truncation/run_04/best_snakes/generation_095.dna
TRUNCATION,4,96,231917.4718075502,85146.2934869782,
TRUNCATION,4,97,231917.4718075502,90166.4942639224,
TRUNCATION,4,98,231917.4718075502,87014.8535331473,
TRUNCATION,4,99,231917.4718075502,92674.2147997043,
TRUNCATION,4,100,231917.4718075502,90884.3869022038,truncation/run_04/best_snakes/generation_100.dna
TRUNCATION,4,101,231917.4718075502,79821.4302832816,
TRUNCATION,4,102,231917.4718075502,88092.9226613092,
TRUNCATION,4,103,231917.4718075502,90964.4231545915,
TRUNCATION,4,104,231917.4718075502,94937.2746518917,
TRUNCATION,4,105,231917.4718075502,98105.9557318073,truncation/run_04/best_snakes/generation_105.dna
TRUNCATION,4,106,231917.4718075502,92248.8569654569,
TRUNCATION,4,107,231917.4718075502,104502.2990305401,
TRUNCATION,4,108,231917.4718075502,94295.3848177826,
TRUNCATION,4,109,231917.4718075502,91702.0275413412,
TRUNCATION,4,110,231917.4718075502,94905.3731562569,truncation/run_04/best_snakes/generation_110.dna
TRUNCATION,4,111,231917.4718075502,87559.7790623535,
TRUNCATION,4,112,231917.4718075502,88951.4324571927,
TRUNCATION,4,113,231917.4718075502,96702.0755846291,
TRUNCATION,4,114,231917.4718075502,86451.3444293758,
TRUNCATION,4,115,231917.4718075502,87564.2526840315,truncation/run_04/best_snakes/generation_115.dna
TRUNCATION,4,116,231917.4718075502,96705.6801811465,
TRUNCATION,4,117,231917.4718075502,99268.2507190914,
TRUNCATION,4,118,231917.4718075502,102614.3511857254,
TRUNCATION,4,119,231917.4718075502,101974.6066329518,
TRUNCATION,4,120,231917.4718075502,96704.0204903593,truncation/run_04/best_snakes/generation_120.dna
TRUNCATION,5,0,11493.1618253475,1958.8872492635,truncation/run_05/best_snakes/generation_000.dna
TRUNCATION,5,1,33937.4389548908,3929.2826351004,
TRUNCATION,5,2,33937.4389548908,4459.8761747991,
TRUNCATION,5,3,34769.3048527887,5696.7938173365,
TRUNCATION,5,4,34769.3048527887,6835.3416130897,
TRUNCATION,5,5,36645.5619934688,9381.7859732533,truncation/run_05/best_snakes/generation_005.dna
TRUNCATION,5,6,41469.9319775920,12448.9040395981,
TRUNCATION,5,7,58971.9635329325,13665.5276223488,
TRUNCATION,5,8,58971.9635329325,19853.8124708447,
TRUNCATION,5,9,61751.4328545757,23530.0579240852,
TRUNCATION,5,10,61751.4328545757,21870.1720979614,truncation/run_05/best_snakes/generation_010.dna
TRUNCATION,5,11,83714.9378637832,24626.1931113320,
TRUNCATION,5,12,83714.9378637832,26133.9986548503,
TRUNCATION,5,13,83714.9378637832,27140.7459421237,
TRUNCATION,5,14,83714.9378637832,26503.7958542688,
TRUNCATION,5,15,83714.9378637832,33244.8340901189,truncation/run_05/best_snakes/generation_015.dna
TRUNCATION,5,16,83714.9378637832,29553.7684975905,
TRUNCATION,5,17,89659.3347476148,32395.9197539551,
TRUNCATION,5,18,104016.2488142674,35103.7130245076,
TRUNCATION,5,19,104016.2488142674,33396.3964923175,
TRUNCATION,5,20,104016.2488142674,36962.6845800480,truncation/run_05/best_snakes/generation_020.dna
TRUNCATION,5,21,104016.2488142674,40190.0179709894,
TRUNCATION,5,22,104016.2488142674,40510.5703477553,
TRUNCATION,5,23,124443.6851366389,47358.3787736707,
TRUNCATION,5,24,124443.6851366389,50525.1642047543,
TRUNCATION,5,25,130829.4139396061,53172.1344476504,truncation/run_05/best_snakes/generation_025.dna
TRUNCATION,5,26,130829.4139396061,57007.2690581431,
TRUNCATION,5,27,136255.0735532433,62359.8310761330,
TRUNCATION,5,28,155882.4042995013,67696.4050370768,
TRUNCATION,5,29,155882.4042995013,62301.5616356164,
TRUNCATION,5,30,181963.6515823880,71323.6263178303,truncation/run_05/best_snakes/generation_030.dna
TRUNCATION,5,31,181963.6515823880,72022.6264144683,
TRUNCATION,5,32,181963.6515823880,75095.5008958281,
TRUNCATION,5,33,181963.6515823880,71113.3870629968,
TRUNCATION,5,34,181963.6515823880,76192.7845991918,
TRUNCATION,5,35,181963.6515823880,71475.2208427115,truncation/run_05/best_snakes/generation_035.dna
TRUNCATION,5,36,181963.6515823880,69735.3508378405,
TRUNCATION,5,37,181963.6515823880,74479.0923313672,
TRUNCATION,5,38,181963.6515823880,75877.7734950465,
TRUNCATION,5,39,181963.6515823880,79661.8053925335,
TRUNCATION,5,40,181963.6515823880,76785.2799181731,truncation/run_05/best_snakes/generation_040.dna
TRUNCATION,5,41,181963.6515823880,73849.1362426696,
TRUNCATION,5,42,181963.6515823880,75262.1776616483,
TRUNCATION,5,43,201719.7940428685,83370.6570353252,
TRUNCATION,5,44,201719.7940428685,76668.1575414235,
TRUNCATION,5,45,201719.7940428685,73379.2576741385,truncation/run_05/best_snakes/generation_045.dna
TRUNCATION,5,46,201719.7940428685,76998.7519840286,
TRUNCATION,5,47,201719.7940428685,79898.2975938779,
TRUNCATION,5,48,201719.7940428685,70224.6246975216,
TRUNCATION,5,49,201719.7940428685,84689.6448385427,
TRUNCATION,5,50,201719.7940428685,83955.8729525956,truncation/run_05/best_snakes/generation_050.dna
TRUNCATION,5,51,201719.7940428685,73883.8981918009,
TRUNCATION,5,52,201719.7940428685,77277.2611689055,
TRUNCATION,5,53,201719.7940428685,79655.9503507136,
TRUNCATION,5,54,201719.7940428685,84169.6913383541,
TRUNCATION,5,55,201719.7940428685,82923.5118823726,truncation/run_05/best_snakes/generation_055.dna
TRUNCATION,5,56,201719.7940428685,78514.2255177592,
TRUNCATION,5,57,201719.7940428685,74855.3096525844,
TRUNCATION,5,58,201719.7940428685,71300.1259302356,
TRUNCATION,5,59,201719.7940428685,68585.9738632679,
TRUNCATION,5,60,201719.7940428685,85235.9795164000,truncation/run_05/best_snakes/generation_060.dna
TRUNCATION,5,61,201719.7940428685,78489.5408643609,
TRUNCATION,5,62,201719.7940428685,79215.0587256915,
TRUNCATION,5,63,201719.7940428685,73653.6001447174,
TRUNCATION,5,64,201719.7940428685,68713.3972744865,
TRUNCATION,5,65,201719.7940428685,70042.5299024771,truncation/run_05/best_snakes/generation_065.dna
TRUNCATION,5,66,201719.7940428685,76632.7158882009,
TRUNCATION,5,67,201719.7940428685,76417.4778657311,
TRUNCATION,5,68,201719.7940428685,78752.1179267299,
TRUNCATION,5,69,201719.7940428685,79654.8103288133,
TRUNCATION,5,70,201719.7940428685,88442.1400014915,truncation/run_05/best_snakes/generation_070.dna
TRUNCATION,5,71,201719.7940428685,78034.9535571611,
TRUNCATION,5,72,201719.7940428685,73284.3116271002,
TRUNCATION,5,73,201719.7940428685,86421.3726582769,
TRUNCATION,5,74,201719.7940428685,83274.5033306044,
TRUNCATION,5,75,201719.7940428685,75633.6390801088,truncation/run_05/best_snakes/generation_075.dna
TRUNCATION,5,76,201719.7940428685,90695.1527732657,
TRUNCATION,5,77,201719.7940428685,84377.8902758800,
TRUNCATION,5,78,201719.7940428685,81177.6057572099,
TRUNCATION,5,79,201719.7940428685,81351.0622761055,
TRUNCATION,5,80,201719.7940428685,79127.6851431385,truncation/run_05/best_snakes/generation_080.dna
TRUNCATION,5,81,201719.7940428685,83081.4612927819,
TRUNCATION,5,82,201719.7940428685,81991.1463910635,
TRUNCATION,5,83,201719.7940428685,82436.2342591634,
SIGMA,1,0,40450.7521106880,3355.0469831528,sigma/run_01/best_snakes/generation_000.dna
SIGMA,1,1,45613.8653549399,5003.3840521210,
SIGMA,1,2,45613.8653549399,5946.7862304315,
SIGMA,1,3,58143.9749356588,9360.3624464960,
SIGMA,1,4,66925.2017393093,12274.1539521331,
SIGMA,1,5,66925.2017393093,13571.8257191580,sigma/run_01/best_snakes/generation_005.dna
SIGMA,1,6,66925.2017393093,14801.1396869320,
SIGMA,1,7,66925.2017393093,17101.7260202281,
SIGMA,1,8,66925.2017393093,17720.6115673427,
SIGMA,1,9,66925.2017393093,22459.9137719979,
SIGMA,1,10,66925.2017393093,22222.4160263851,sigma/run_01/best_snakes/generation_010.dna
SIGMA,1,11,71529.3542408626,26772.4258822189,
SIGMA,1,12,76368.4709663345,25453.1954307150,
SIGMA,1,13,84386.2061198370,24279.3274170179,
SIGMA,1,14,84393.5885269943,26067.9865547390,
SIGMA,1,15,89700.1014773834,29454.5461400193,sigma/run_01/best_snakes/generation_015.dna
SIGMA,1,16,108130.0086790587,31455.5704246505,
SIGMA,1,17,108130.0086790587,30472.1285147292,
SIGMA,1,18,108130.0086790587,32495.4225166147,
SIGMA,1,19,108276.9801053343,40183.3116749849,
SIGMA,1,20,108639.1404481383,38674.6940407014,sigma/run_01/best_snakes/generation_020.dna
SIGMA,1,21,124457.0857545921,42856.6407747514,
SIGMA,1,22,124457.0857545921,47106.4035841211,
SIGMA,1,23,124457.0857545921,44927.1960648889,
SIGMA,1,24,124457.0857545921,48513.0566693207,
SIGMA,1,25,124457.0857545921,47964.3525187883,sigma/run_01/best_snakes/generation_025.dna
SIGMA,1,26,124824.5709036341,46275.2746928938,
SIGMA,1,27,124824.5709036341,45231.6769960911,
SIGMA,1,28,124824.5709036341,47346.8712187127,
SIGMA,1,29,124824.5709036341,51057.1344699859,
SIGMA,1,30,124824.5709036341,48838.0634631528,sigma/run_01/best_snakes/generation_030.dna
SIGMA,1,31,124824.5709036341,49214.1582636476,
SIGMA,1,32,124824.5709036341,47255.4232057858,
SIGMA,1,33,124824.5709036341,53407.9521616017,
SIGMA,1,34,124824.5709036341,52081.0971921987,
SIGMA,1,35,136035.0872635386,59321.1105899220,sigma/run_01/best_snakes/generation_035.dna
SIGMA,1,36,136035.0872635386,50146.4738504730,
SIGMA,1,37,138437.2764565920,54654.5160102967,
SIGMA,1,38,138437.2764565920,52198.5742047748,
SIGMA,1,39,138437.2764565920,61703.1068022342,
SIGMA,1,40,138437.2764565920,54956.0417577669,sigma/run_01/best_snakes/generation_040.dna
SIGMA,1,41,138437.2764565920,51859.3787792658,
SIGMA,1,42,138437.2764565920,56911.0422949441,
SIGMA,1,43,138437.2764565920,57418.1358394949,
SIGMA,1,44,154445.9063272052,60765.8057711370,
SIGMA,1,45,160626.9347452479,65816.0323915371,sigma/run_01/best_snakes/generation_045.dna
SIGMA,1,46,160626.9347452479,62088.2957712557,
SIGMA,1,47,167632.7075846461,61217.7341282094,
SIGMA,1,48,167632.7075846461,71074.9899797275,
SIGMA,1,49,167632.7075846461,72848.5169118209,
SIGMA,1,50,173895.4347503179,71142.2213389433,sigma/run_01/best_snakes/generation_050.dna
SIGMA,1,51,173895.4347503179,82920.7353545875,
SIGMA,1,52,173895.4347503179,79150.5353711705,
SIGMA,1,53,173895.4347503179,78966.3491603545,
SIGMA,1,54,191086.6900031011,88565.5480021887,
SIGMA,1,55,191086.6900031011,91448.2304362047,sigma/run_01/best_snakes/generation_055.dna
SIGMA,1,56,191086.6900031011,94144.6843765674,
SIGMA,1,57,191086.6900031011,96190.5643289125,
SIGMA,1,58,191086.6900031011,96658.6926414554,
SIGMA,1,59,191086.6900031011,98806.9140479756,
SIGMA,1,60,191086.6900031011,103305.3638367039,sigma/run_01/best_snakes/generation_060.dna
SIGMA,1,61,191086.6900031011,102086.2654652885,
SIGMA,1,62,191086.6900031011,102160.5985297218,
SIGMA,1,63,191086.6900031011,98237.2597632385,
SIGMA,1,64,191086.6900031011,100298.7823430219,
SIGMA,1,65,191086.6900031011,97286.1125508787,sigma/run_01/best_snakes/generation_065.dna
SIGMA,1,66,194721.6910734088,97054.0931959906,
SIGMA,1,67,194721.6910734088,107364.4558326689,
SIGMA,1,68,194742.4770220930,97702.6717660405,
SIGMA,1,69,194742.4770220930,103340.8065242064,
SIGMA,1,70,194742.4770220930,105680.1361320654,sigma/run_01/best_snakes/generation_070.dna
SIGMA,1,71,194742.4770220930,94498.4796344315,
SIGMA,1,72,194742.4770220930,94422.1261153681,
SIGMA,1,73,194742.4770220930,88552.9672241909,
SIGMA,1,74,201734.7481793609,99187.8952724776,
SIGMA,1,75,201734.7481793609,93365.2917782837,sigma/run_01/best_snakes/generation_075.dna
SIGMA,1,76,201734.7481793609,96569.1518011515,
SIGMA,1,77,201734.7481793609,96098.1987268647,
SIGMA,1,78,201734.7481793609,103384.0666481061,
SIGMA,1,79,201734.7481793609,96958.1918698100,
SIGMA,1,80,201734.7481793609,95520.6233025217,sigma/run_01/best_snakes/generation_080.dna
SIGMA,1,81,219788.7781547479,99947.2695187014,
SIGMA,1,82,219788.7781547479,95988.1300330756,
SIGMA,1,83,219788.7781547479,89729.6220663239,
SIGMA,1,84,219788.7781547479,92144.5920376963,
SIGMA,1,85,219788.7781547479,93359.6599660956,sigma/run_01/best_snakes/generation_085.dna
SIGMA,1,86,219788.7781547479,100064.1564367460,
SIGMA,1,87,219788.7781547479,99055.0643377988,
SIGMA,1,88,219788.7781547479,96094.8327238144,
SIGMA,1,89,219788.7781547479,104403.5294827971,
SIGMA,1,90,219788.7781547479,101175.8349537732,sigma/run_01/best_snakes/generation_090.dna
SIGMA,1,91,219788.7781547479,99357.6505422022,
SIGMA,1,92,219788.7781547479,97479.9446695859,
SIGMA,1,93,219788.7781547479,96972.0472857439,
SIGMA,1,94,219788.7781547479,99713.0220205857,
SIGMA,1,95,219788.7781547479,92776.0562048610,sigma/run_01/best_snakes/generation_095.dna
SIGMA,1,96,219788.7781547479,96233.2661421359,
SIGMA,1,97,219788.7781547479,85648.6915092542,
SIGMA,1,98,219788.7781547479,85998.6405055699,
SIGMA,1,99,219788.7781547479,90047.1689797506,
SIGMA,1,100,219788.7781547479,93790.0567774430,sigma/run_01/best_snakes/generation_100.dna
SIGMA,1,101,219788.7781547479,89353.7956682256,
SIGMA,1,102,219788.7781547479,87379.1869105551,
SIGMA,1,103,219788.7781547479,93888.4866570762,
SIGMA,1,104,219788.7781547479,96946.1620738264,
SIGMA,1,105,219788.7781547479,91654.1233500650,sigma/run_01/best_snakes/generation_105.dna
SIGMA,1,106,219788.7781547479,89806.8219000281,
SIGMA,1,107,219788.7781547479,100406.4553238596,
SIGMA,1,108,219788.7781547479,87131.8220558486,
SIGMA,1,109,219788.7781547479,90545.0609182797,
SIGMA,1,110,219788.7781547479,86717.6182062932,sigma/run_01/best_snakes/generation_110.dna
SIGMA,1,111,219788.7781547479,99370.4591699113,
SIGMA,1,112,219788.7781547479,89210.0853431195,
SIGMA,1,113,219788.7781547479,93672.6470359624,
SIGMA,1,114,219788.7781547479,97026.1640382160,
SIGMA,1,115,219788.7781547479,87194.4718598105,sigma/run_01/best_snakes/generation_115.dna
SIGMA,1,116,219788.7781547479,95843.9256670082,
SIGMA,1,117,219867.1373975349,84669.5908071481,
SIGMA,1,118,219867.1373975349,87480.5133354188,
SIGMA,1,119,219867.1373975349,97381.3656463417,
SIGMA,1,120,219867.1373975349,98943.7776823124,sigma/run_01/best_snakes/generation_120.dna
SIGMA,1,121,219867.1373975349,81657.7861730173,
SIGMA,2,0,18466.8115149220,2451.4503114480,sigma/run_02/best_snakes/generation_000.dna
SIGMA,2,1,31143.7060909779,3654.7626605495,
SIGMA,2,2,43454.6823424142,5814.0008679264,
SIGMA,2,3,50504.7699064525,6653.5987464837,
SIGMA,2,4,50504.7699064525,8465.3204741185,
SIGMA,2,5,54233.5251187211,15314.1128405048,sigma/run_02/best_snakes/generation_005.dna
SIGMA,2,6,57923.4516785674,16018.8228502119,
SIGMA,2,7,58090.3420811974,19242.1148263031,
SIGMA,2,8,80665.7043544285,19789.3537380231,
SIGMA,2,9,80665.7043544285,22322.3073154751,
SIGMA,2,10,80665.7043544285,21144.5924659618,sigma/run_02/best_snakes/generation_010.dna
SIGMA,2,11,82017.4787085586,26215.6143030467,
SIGMA,2,12,82017.4787085586,25740.7518295846,
SIGMA,2,13,82017.4787085586,25720.2808122977,
SIGMA,2,14,82017.4787085586,28403.9948783485,
SIGMA,2,15,82017.4787085586,26079.3655630530,sigma/run_02/best_snakes/generation_015.dna
SIGMA,2,16,82017.4787085586,22664.7824492020,
SIGMA,2,17,84535.9715250484,24905.7633376312,
SIGMA,2,18,84535.9715250484,27348.8798437201,
SIGMA,2,19,84535.9715250484,23852.2553067261,
SIGMA,2,20,84535.9715250484,26605.9116547591,sigma/run_02/best_snakes/generation_020.dna
SIGMA,2,21,84535.9715250484,30204.1028165893,
SIGMA,2,22,84535.9715250484,29950.7103127549,
SIGMA,2,23,84535.9715250484,29111.8404944017,
SIGMA,2,24,84535.9715250484,30034.8642691920,
SIGMA,2,25,84535.9715250484,29029.5610505026,sigma/run_02/best_snakes/generation_025.dna
SIGMA,2,26,84535.9715250484,28949.9581999552,
SIGMA,2,27,85674.3941186880,31685.5425277105,
SIGMA,2,28,85674.3941186880,30645.3610427642,
SIGMA,2,29,85674.3941186880,30972.8573349633,
SIGMA,2,30,85674.3941186880,31963.7570616682,sigma/run_02/best_snakes/generation_030.dna
SIGMA,2,31,85674.3941186880,31992.3725355768,
